E:/LIS_data/2018/0224/ISS_LIS_SC_V1.0_20180224_FIN_06520.nc,174,2018-02-24 13:16:12.136233329,2018-02-24 13:17:52.589037895
E:/LIS_data/2018/0319/ISS_LIS_SC_V1.0_20180319_FIN_06872.nc,111,2018-03-19 04:29:35.130315184,2018-03-19 04:31:17.484929442
E:/LIS_data/2018/0327/ISS_LIS_SC_V1.0_20180327_FIN_06994.nc,73,2018-03-27 00:44:30.358238577,2018-03-27 00:46:16.689140677
E:/LIS_data/2018/0329/ISS_LIS_SC_V1.0_20180329_FIN_07029.nc,10,2018-03-29 07:07:35.677243828,2018-03-29 07:08:17.057248711
E:/LIS_data/2018/0420/ISS_LIS_SC_V1.0_20180420_FIN_07381.nc,1,2018-04-20 22:19:24.777820825,2018-04-20 22:19:24.777820825
E:/LIS_data/2018/0421/ISS_LIS_SC_V1.0_20180421_FIN_07392.nc,6,2018-04-21 14:56:45.108708262,2018-04-21 14:58:17.108021616
E:/LIS_data/2018/0425/ISS_LIS_SC_V1.0_20180425_FIN_07453.nc,1,2018-04-25 13:05:16.275201916,2018-04-25 13:05:16.275201916
E:/LIS_data/2018/0503/ISS_LIS_SC_V1.0_20180503_FIN_07580.nc,11,2018-05-03 17:26:14.654988408,2018-05-03 17:26:15.770329594
E:/LIS_data/2018/0510/ISS_LIS_SC_V1.0_20180510_FIN_07683.nc,1,2018-05-10 08:03:35.039341449,2018-05-10 08:03:35.039341449
E:/LIS_data/2018/0513/ISS_LIS_SC_V1.0_20180513_FIN_07733.nc,4,2018-05-13 13:31:44.316624164,2018-05-13 13:33:15.416874408
E:/LIS_data/2018/0514/ISS_LIS_SC_V1.0_20180514_FIN_07744.nc,16,2018-05-14 06:09:27.948872089,2018-05-14 06:10:59.308369159
E:/LIS_data/2018/0515/ISS_LIS_SC_V1.0_20180515_FIN_07759.nc,47,2018-05-15 05:17:11.901921033,2018-05-15 05:19:19.250782728
E:/LIS_data/2018/0516/ISS_LIS_SC_V1.0_20180516_FIN_07779.nc,7,2018-05-16 12:31:59.568195819,2018-05-16 12:33:19.456684589
E:/LIS_data/2018/0518/ISS_LIS_SC_V1.0_20180518_FIN_07805.nc,71,2018-05-18 04:17:03.046651005,2018-05-18 04:18:36.073384404
E:/LIS_data/2018/0524/ISS_LIS_SC_V1.0_20180524_FIN_07897.nc,43,2018-05-24 02:17:00.078389406,2018-05-24 02:18:50.412251710
E:/LIS_data/2018/0529/ISS_LIS_SC_V1.0_20180529_FIN_07978.nc,93,2018-05-29 07:39:10.151082038,2018-05-29 07:40:47.625447273
E:/LIS_data/2018/0530/ISS_LIS_SC_V1.0_20180530_FIN_07993.nc,34,2018-05-30 06:47:31.177326440,2018-05-30 06:49:08.309391260
E:/LIS_data/2018/0605/ISS_LIS_SC_V1.0_20180605_FIN_08085.nc,8,2018-06-05 04:47:02.030507087,2018-06-05 04:48:17.945683479
E:/LIS_data/2018/0607/ISS_LIS_SC_V1.0_20180607_FIN_08126.nc,164,2018-06-07 19:39:40.649952888,2018-06-07 19:41:29.505894660
E:/LIS_data/2018/0608/ISS_LIS_SC_V1.0_20180608_FIN_08131.nc,16,2018-06-08 03:47:21.167683124,2018-06-08 03:48:33.176823139
E:/LIS_data/2018/0617/ISS_LIS_SC_V1.0_20180617_FIN_08284.nc,1,2018-06-17 23:53:57.788487195,2018-06-17 23:53:57.788487195
E:/LIS_data/2018/0618/ISS_LIS_SC_V1.0_20180618_FIN_08299.nc,123,2018-06-18 23:00:38.687993288,2018-06-18 23:02:13.192021608
E:/LIS_data/2018/0622/ISS_LIS_SC_V1.0_20180622_FIN_08356.nc,25,2018-06-22 14:37:57.153095960,2018-06-22 14:39:15.035984754
E:/LIS_data/2018/0623/ISS_LIS_SC_V1.0_20180623_FIN_08371.nc,9,2018-06-23 13:45:53.387971639,2018-06-23 13:47:26.896333456
E:/LIS_data/2018/0624/ISS_LIS_SC_V1.0_20180624_FIN_08391.nc,139,2018-06-24 21:00:52.449818134,2018-06-24 21:02:29.678257465
